,Vs_min,Vs_mean,Vs_max,Vs_std
5976,1223.3647,2707.0625,4500.0,531.24536
5977,1137.5654,2752.1091,4374.4263,476.1768
5978,1133.6458,2597.2483,4500.0,536.3149
5979,1620.1615,2637.7954,4500.0,533.27563
5980,1323.306,2744.5288,4500.0,513.9429
5981,1185.5623,2442.1167,4500.0,603.4598
5982,1071.4286,2217.224,4500.0,578.5029
5983,1707.6074,2397.5986,4500.0,452.44128
5984,1071.4286,1935.4039,3978.095,460.3846
5985,1343.4755,2650.8274,4072.5535,413.73102
5986,1869.7512,2425.2715,3695.9304,399.0209
5987,1071.4286,2387.3218,4324.07,626.1892
5988,1127.8599,2575.4802,4235.17,416.9545
5989,1071.4286,2379.876,4500.0,564.57074
5990,1071.4286,2364.2227,4472.2197,470.71277
5991,1071.4286,2525.5015,4500.0,623.08167
5992,1272.6764,2651.6309,4500.0,487.98605
5993,1554.8595,2742.0757,4176.8145,412.85428
5994,1102.0149,2470.2024,4206.23,479.6881
5995,1184.3319,2711.6665,4500.0,652.87537
5996,1071.4286,2169.6091,4379.085,457.69168
5997,1216.2747,2483.8833,4500.0,501.19748
5998,1071.4286,2323.524,4500.0,603.49725
5999,1071.4286,2323.2515,4107.56,518.4117
6000,1071.4286,2354.0247,4500.0,613.53516
6001,1236.45,2356.8364,4395.356,498.06125
6002,1333.164,2723.2021,4500.0,462.71487
6003,1165.3462,2320.3757,3530.803,334.67245
6004,1216.3297,2890.014,4500.0,561.5701
6005,1071.4286,2587.1582,4500.0,526.15564
6006,1071.4286,2551.2314,4500.0,602.6522
6007,1392.9075,2486.3113,4171.012,524.7961
6008,1241.7776,2692.7012,4500.0,522.971
6009,1671.9808,3009.8018,4500.0,376.84436
6010,1193.5729,2428.057,4419.452,494.76724
6011,1343.7019,2817.2336,4500.0,470.1619
6012,1071.4286,2208.5288,4500.0,503.0719
6013,1252.0339,2844.1992,4500.0,498.87848
6014,1164.3737,2967.295,4500.0,492.95734
6015,1489.5824,2888.6125,4500.0,533.5005
6016,1328.0153,2238.8735,3659.0752,377.0212
6017,1220.033,2226.7761,4500.0,477.9536
6018,1071.4286,2329.2957,4500.0,509.18164
6019,1438.9639,2628.8833,4345.7065,458.60648
6020,1311.0321,2577.7617,4500.0,431.13855
6021,1617.3728,2588.6843,3996.1155,383.66818
6022,1131.4723,2701.5886,4500.0,508.53674
6023,1176.0626,2361.7144,4500.0,566.16565
6024,1285.4504,2623.7178,4500.0,567.0345
6025,1071.4286,2280.5022,4500.0,721.3193
6026,1651.83,2796.9382,4500.0,430.1823
6027,1071.4286,2587.4707,4500.0,740.35455
6028,1272.3916,2690.5586,4500.0,602.0295
6029,1268.653,2507.8481,4444.1494,419.31888
6030,1092.5027,2437.618,4500.0,386.95468
6031,1381.7947,2685.7053,4500.0,418.06738
6032,2581.5447,2831.6362,3766.3315,172.24431
6033,1071.4286,2345.996,4196.646,454.03174
6034,1082.0912,2612.6294,4500.0,460.31418
6035,1071.4286,2527.3364,4500.0,515.03064
6036,1678.8451,2290.949,3845.0552,333.2925
6037,1622.5541,3147.4478,4500.0,480.07208
6038,1071.4286,2484.2844,4322.6924,549.31415
6039,1375.0875,2739.1714,4500.0,469.8288
6040,1071.4286,2620.3367,4500.0,544.1164
6041,1071.4286,2107.26,4500.0,609.6667
6042,1196.484,2439.4902,4500.0,573.8051
6043,1104.7252,2143.4373,3671.3347,347.80087
6044,1320.8164,2047.0349,3878.674,357.69452
6045,1071.4286,2314.1753,4500.0,601.37933
6046,1303.2184,2616.6016,4222.5234,528.9423
6047,1071.4286,2385.5715,4500.0,508.03302
6048,1071.4286,2636.6055,4500.0,743.5847
6049,1071.4286,2435.5808,3767.3777,596.2024
6050,1071.4286,2776.106,4500.0,524.35443
6051,1243.246,2726.5823,4500.0,354.93137
6052,1071.4286,2847.424,4500.0,545.0344
6053,1071.4286,1889.1195,3802.4917,413.65472
6054,1392.1277,2400.8757,4500.0,410.99997
6055,1071.4286,2433.7944,4500.0,693.90344
6056,1071.4286,2532.3975,4500.0,466.61404
6057,1512.8441,3068.4995,4500.0,682.23676
6058,1071.4286,2178.5496,4116.6245,449.21356
6059,1207.1603,2139.5496,4156.9717,462.57016
6060,1156.0142,2460.0466,4500.0,422.2107
6061,1124.2405,2151.7317,4500.0,418.5506
6062,1376.1251,2660.316,4500.0,517.5591
6063,1215.727,2581.5637,4500.0,402.2112
6064,1468.256,2426.3325,4233.929,481.5922
6065,1071.4286,2438.0254,3742.3342,525.42
6066,1094.692,2665.4856,4500.0,436.22543
6067,1071.4286,2332.7915,4500.0,534.59766
6068,1302.2704,2916.8586,4500.0,718.34045
6069,1071.4286,2362.85,4500.0,560.8377
6070,1071.4286,2232.278,3888.5073,458.93207
6071,1071.4286,2100.8745,4235.271,383.05853
6072,1071.4286,2446.318,4500.0,556.4634
6073,1696.4064,2775.9644,3857.1648,494.75253
6074,1193.484,2370.5032,4340.776,438.27237
6075,1917.0752,3121.9526,4500.0,451.5076
6076,1170.4059,2309.5693,4334.928,415.0557
6077,1419.5613,2519.1685,4425.6284,403.69302
6078,1324.3771,2602.6597,4475.0273,443.90472
6079,1071.4286,2219.766,4500.0,630.66425
6080,1071.4286,2125.6995,4500.0,499.4904
6081,1185.2235,2368.0386,4398.52,497.6418
6082,1071.4286,2208.851,3913.812,472.61005
6083,1088.894,2380.5952,4033.6846,518.69244
6084,1200.3733,2616.8225,4500.0,531.34454
6085,1071.4286,2025.0048,4068.882,403.24954
6086,1071.4286,2182.5793,4500.0,465.43948
6087,1187.8331,2216.935,4500.0,479.5351
6088,1193.4299,2440.5327,3950.2385,488.94818
6089,1071.4286,2582.442,4491.5645,451.4109
6090,1071.4286,2504.549,4500.0,589.64484
6091,1071.4286,2042.2361,3861.9026,363.26196
6092,1071.4286,2718.5317,4500.0,517.4297
6093,1071.4286,2350.3389,4500.0,638.85394
6094,1071.4286,2446.145,4500.0,435.86148
6095,1307.1062,2467.3586,4025.1453,399.70023
6096,1104.0476,2552.2666,4500.0,609.60754
6097,1481.7297,2400.9275,4500.0,404.77625
6098,1493.9196,2642.1367,4500.0,385.69244
6099,1071.4286,2651.064,4500.0,522.4965
6100,1071.4286,2403.5752,4500.0,708.47656
6101,1180.8542,2374.3635,4500.0,473.19424
6102,1647.2235,2643.5647,3934.2993,402.21262
6103,1581.716,2393.931,3592.361,345.84412
6104,1435.4474,3023.8818,4500.0,494.2267
6105,1619.2106,2782.7295,4500.0,500.8066
6106,1212.2797,2380.1755,3905.6995,383.4258
6107,1235.1338,2557.0906,4500.0,434.26816
6108,1817.7412,2667.6855,4372.2666,488.42038
6109,1811.9498,2201.5837,3533.5447,235.9755
6110,1423.7198,2484.5698,4500.0,480.466
6111,1071.4286,2834.893,4500.0,648.0703
6112,1071.4286,2578.551,4500.0,705.28613
6113,1071.4286,2407.4482,4500.0,679.46844
6114,1071.4286,2714.372,4500.0,602.70074
6115,1269.2197,2528.882,4500.0,523.79504
6116,1071.4286,2692.8733,4500.0,513.98425
6117,1071.4286,1894.236,4230.081,460.01547
6118,1144.8558,2434.5588,4500.0,475.72946
6119,1295.0315,2418.4717,4500.0,500.0772
6120,1217.9645,2432.2874,3900.0066,403.55426
6121,1071.4286,2323.8022,4500.0,581.5803
6122,1071.4286,3015.397,4500.0,514.19403
6123,2038.6766,2662.9036,3804.0815,322.605
6124,1071.4286,2489.388,4500.0,546.705
6125,1436.7942,2779.197,4500.0,431.53693
6126,1349.2487,2506.9565,4235.7876,410.6736
6127,1071.4286,2668.7249,4063.06,448.51718
6128,1245.6538,2465.2666,4500.0,485.2788
6129,1071.4286,2250.05,4500.0,472.9359
6130,1134.6732,2095.7976,4500.0,413.15707
6131,1572.8604,2831.1897,4500.0,501.62143
6132,1266.3826,2533.312,4228.549,454.36075
6133,1299.8016,2135.1292,3645.7026,376.45236
6134,1421.8612,2797.9458,4500.0,448.24216
6135,1197.8204,2809.1375,4500.0,600.66425
6136,1883.4487,2459.6526,3558.361,228.36954
6137,1405.8552,1844.5742,3259.0984,270.70663
6138,1071.4286,2622.7288,4500.0,572.68555
6139,1071.4286,2378.87,4049.0425,388.59094
6140,1365.1608,2880.1802,4500.0,509.31958
6141,1071.4286,2401.7957,3859.6785,472.45084
6142,1614.2838,2773.0076,4399.5796,434.10266
6143,1071.4286,2405.07,4500.0,418.5481
6144,1292.8231,2811.6218,4500.0,453.03183
6145,1383.6534,2390.0093,4500.0,523.055
6146,1071.4286,1927.1708,4500.0,401.05396
6147,1071.4286,2563.472,4500.0,517.9721
6148,1071.4286,2306.821,4500.0,388.63727
6149,1071.4286,2574.3462,4500.0,738.14374
6150,1261.1681,2354.0183,3874.7026,398.65283
6151,1071.4286,2021.3553,4500.0,380.24237
6152,1071.4286,2178.6907,4500.0,524.7336
6153,1621.6289,2459.8262,4239.419,488.3632
6154,1281.8542,2547.6873,4500.0,484.42676
6155,1471.1248,2530.5063,4260.96,406.7332
6156,1360.5443,2530.3298,4500.0,377.25763
6157,1071.4286,2815.2783,4500.0,493.837
6158,1389.3501,2682.724,4500.0,402.7067
6159,1071.4286,2325.6973,3892.3184,472.7135
6160,1131.4261,2876.3584,4500.0,576.20935
6161,1745.1752,2913.4702,4500.0,506.10876
6162,1436.715,3032.3948,4500.0,632.01636
6163,1614.6576,2699.854,4297.005,389.9416
6164,1071.4286,2415.1047,4500.0,582.32684
6165,1412.1373,2764.582,4500.0,503.77768
6166,1071.4286,2362.7996,4500.0,439.15915
6167,1374.307,2608.5496,4500.0,491.74042
6168,1833.0001,1982.3392,3266.8152,244.72777
6169,1071.4286,2342.9092,4402.127,515.81464
6170,1071.4286,1974.3455,3327.9402,388.62158
6171,1071.4286,2640.5857,4500.0,677.23145
6172,1071.4286,2592.1094,4500.0,772.60065
6173,1139.964,2398.1338,3793.262,284.82782
6174,1484.3301,2522.4038,4500.0,456.12152
6175,1795.9462,3023.5598,4500.0,400.80096
6176,1370.7002,2206.5496,3822.8413,368.97736
6177,1071.4286,2323.7095,3882.5898,440.51044
6178,1114.9326,2559.0825,4389.748,403.33902
6179,1071.5366,2188.6064,4500.0,457.50647
6180,1071.4286,1922.8826,4030.8906,383.62924
6181,1071.4286,2357.7966,4500.0,526.70087
6182,1156.7721,2732.1462,4500.0,598.24744
6183,1082.2798,2348.7273,4338.1904,510.86737
6184,1511.6165,2323.078,4480.1978,429.85947
6185,1714.705,2583.3042,4172.8296,360.3808
6186,1480.5865,2865.9937,4500.0,532.6812
6187,1635.1027,2454.2002,4500.0,532.5094
6188,2442.696,2959.4612,3671.487,199.8308
6189,1146.1036,2063.856,3699.4392,375.968
6190,1071.4286,2237.1943,4500.0,506.38858
6191,2120.265,2518.69,3626.3035,208.05083
6192,1361.781,2744.072,4500.0,688.5962
6193,1071.4286,2364.495,4500.0,493.3898
6194,1142.6268,2127.1914,3612.2732,381.82193
6195,1071.4286,2605.7576,4500.0,559.4068
6196,1479.2783,2608.038,4435.5874,449.24594
6197,1465.4952,2870.6213,4500.0,449.41034
6198,1071.4286,2391.5479,4500.0,512.01746
6199,1071.4286,2588.8455,4500.0,549.6669
6200,1424.6187,2521.6367,4500.0,479.3108
6201,1071.4286,2473.7595,4500.0,594.8018
6202,1769.9364,2951.5942,4500.0,378.85538
6203,1071.4286,2411.2402,4500.0,622.88745
6204,1071.4286,2574.546,4500.0,772.9827
6205,1409.7433,2431.969,3964.7605,522.3775
6206,1071.4286,1998.0609,4500.0,406.83154
6207,1071.4286,2622.7324,4500.0,784.762
6208,1894.0717,2949.66,4500.0,389.06775
6209,1281.5428,2040.5825,3721.513,350.04254
6210,1071.4286,2750.324,4500.0,532.09814
6211,1282.9034,2727.1104,4500.0,496.73883
6212,1071.4286,2304.2007,4500.0,557.566
6213,1106.9523,2689.3354,4500.0,691.71063
6214,1071.4286,1880.0322,4124.9204,425.33997
6215,1150.7106,2483.9534,4500.0,454.98056
6216,1127.9005,2218.4487,3943.3384,420.00024
6217,1071.4286,2406.1914,4500.0,450.68686
6218,1081.6052,2079.5168,4500.0,412.79373
6219,1696.991,2658.75,4500.0,544.6918
6220,1071.4286,2404.6707,4500.0,507.36642
6221,1602.222,2554.5415,4500.0,474.78882
6222,1501.9062,2851.7341,4500.0,473.9467
6223,1071.4286,2331.052,4500.0,606.8773
6224,1424.1871,2432.7297,4052.5725,370.76306
6225,1829.0201,2313.5242,3717.956,357.23773
6226,1348.0979,2775.8328,4500.0,548.1388
6227,1151.7814,2753.4531,4500.0,631.2364
6228,1817.2577,2984.7942,4500.0,308.3623
6229,1502.5424,2905.9473,4500.0,491.64563
6230,1071.4286,2453.6062,4500.0,410.7503
6231,1545.1152,2272.644,3539.8928,295.21887
6232,1814.17,2979.111,4500.0,429.28732
6233,1199.9719,2791.15,4285.5693,415.93732
6234,1686.1082,2433.2441,3831.4885,285.1615
6235,1071.4286,2950.6636,4500.0,711.68085
6236,1672.9075,2848.1692,4500.0,368.74457
6237,1927.8059,2762.748,4017.876,296.13083
6238,1071.4286,2460.9375,4500.0,532.1981
6239,1255.4965,2380.3706,4500.0,603.5439
6240,1071.4286,2244.634,3944.7378,468.41006
6241,1110.3882,2280.2297,4122.8213,439.2423
6242,1853.7701,2392.2598,3569.2734,439.36334
6243,1389.6147,2794.0403,4500.0,464.1101
6244,1224.2351,2525.177,4302.9624,426.67813
6245,1219.6051,2609.5947,4500.0,559.9035
6246,1071.4286,2143.628,4028.3489,525.7666
6247,1461.9722,2849.497,4500.0,502.58743
6248,1071.4286,2105.8398,4500.0,551.9481
6249,1313.513,2342.7002,4500.0,585.2589
6250,1203.9989,2837.7068,4500.0,436.7508
6251,1322.965,2820.0479,4500.0,585.02484
6252,1071.4286,2690.5515,4500.0,625.00934
6253,1071.4286,2528.0002,4500.0,543.11816
6254,1134.4484,2481.3694,3895.0986,550.2452
6255,1738.8375,2917.61,4483.31,373.43503
6256,1364.6919,2348.1113,4500.0,473.4755
6257,1071.4286,2414.5579,3914.1482,511.44846
6258,1820.0115,2859.7395,4500.0,417.8138
6259,1071.4286,2533.0276,4500.0,547.1545
6260,1071.4286,2888.4253,4500.0,490.70276
6261,1145.396,2974.6548,4500.0,535.50745
6262,1088.3568,2544.4978,4430.6055,499.90817
6263,1303.0647,2387.3252,4319.944,419.9761
6264,1359.6996,2687.2463,4500.0,567.9571
6265,1071.4286,2238.896,4131.304,415.62997
6266,1071.4286,2389.254,4500.0,617.1733
6267,1517.3292,2655.1812,4500.0,423.11996
6268,1071.4286,2551.2922,4500.0,667.6078
6269,1104.0321,2374.5728,4459.4346,410.27646
6270,1071.4286,2263.1543,4500.0,501.32858
6271,1071.4286,2345.6436,3867.6155,547.8153
6272,1302.702,2477.6682,4392.9004,515.7094
6273,1762.7904,2094.925,3454.4534,245.51857
6274,1584.4576,2458.5186,4500.0,708.22107
6275,1473.2455,2658.4412,4500.0,490.63373
6276,1466.3873,2534.9436,4500.0,380.0865
6277,1071.4286,2239.3406,4500.0,540.03546
6278,1511.2147,2612.5405,4458.6133,399.16122
6279,1071.4286,2174.6204,4500.0,502.68738
6280,1097.9725,2464.6743,4233.1787,458.2264
6281,1197.7007,2427.5342,4259.638,394.17786
6282,1222.538,2724.533,4500.0,562.7784
6283,2096.1023,2901.3596,4120.3857,269.24744
6284,1071.4286,2869.9036,4500.0,577.0531
6285,1337.2281,2603.5623,3888.315,471.79782
6286,1276.8945,2041.1854,3706.337,402.4551
6287,1498.3495,2486.3406,4500.0,416.24805
6288,1140.1467,2499.6099,4500.0,692.7189
6289,1243.6392,2483.857,4500.0,616.14923
6290,1098.7246,2529.4497,4164.8315,527.68195
6291,1071.4286,2773.5232,4500.0,624.66864
6292,1071.4286,2423.972,4061.0898,532.65283
6293,1168.6304,2251.5603,4089.633,371.41678
6294,1446.7334,2477.2747,4300.821,423.71075
6295,1441.4728,2547.9475,4129.321,406.26062
6296,1071.4286,2558.5203,4500.0,551.6473
6297,1583.5485,3054.724,4500.0,582.2142
6298,1339.5135,2550.2456,4095.877,411.17065
6299,1324.9967,2775.6274,4500.0,429.0117
6300,1071.4286,2384.1472,4500.0,502.93845
6301,1951.0146,2457.3198,3652.4297,258.34982
6302,1071.4286,2534.729,4500.0,560.45386
6303,1071.4286,2159.681,4500.0,612.34155
6304,1071.4286,2374.1912,4500.0,462.3001
6305,1398.5331,2545.0505,4500.0,597.7592
6306,1239.311,2661.5059,4500.0,498.437
6307,1071.4286,2969.0244,4500.0,491.28238
6308,1737.0302,2534.3064,3981.3037,480.93738
6309,1659.134,2717.318,4500.0,422.79822
6310,1071.4286,2344.2866,4500.0,499.53162
6311,1262.9452,2797.6501,4500.0,489.1673
6312,2550.8057,2796.3586,3729.9634,171.83856
6313,1071.4286,2524.158,4500.0,566.19226
6314,1093.7488,2651.2812,4193.18,407.9052
6315,1071.4286,2557.03,4500.0,733.51263
6316,1253.6808,2501.0298,4500.0,500.45163
6317,1534.2515,2900.0115,4500.0,522.72736
6318,1407.1692,2842.3196,4500.0,551.0305
6319,1071.4286,2252.3625,4500.0,494.49368
6320,1305.3481,2746.4236,4500.0,554.98804
6321,1318.4172,2418.8533,3824.509,341.4639
6322,1638.4144,3200.5142,4500.0,512.42957
6323,1071.4286,2545.8435,4500.0,648.2438
6324,1071.4286,2001.9692,4500.0,531.1957
6325,1071.4286,2681.4817,4500.0,418.74612
6326,1104.4948,2879.6794,4500.0,442.3674
6327,1071.4286,2305.2441,4500.0,575.82306
6328,1678.2921,2531.675,3659.992,276.3447
6329,1454.523,2188.29,3845.3086,305.99228
6330,1138.3334,2188.4644,3553.6663,359.58777
6331,1131.0819,2384.27,4500.0,462.0431
6332,1318.8787,2398.3267,4500.0,521.7133
6333,1071.4286,2410.485,4406.583,447.15067
6334,1071.4286,2420.4958,4500.0,457.3542
6335,1389.749,2905.9849,4500.0,463.52844
6336,1071.4286,2628.893,4500.0,521.7746
6337,1071.4286,2367.0803,4500.0,487.1225
6338,1071.4286,2596.2698,4500.0,564.29376
6339,1292.3938,2206.8918,4500.0,469.22635
6340,1071.4286,2623.5618,4500.0,618.20483
6341,1391.5006,2354.2554,3933.4368,346.63477
6342,1071.4286,2387.0283,4500.0,538.92413
6343,1239.54,2424.1387,4067.9294,523.8739
6344,1623.0706,2693.3872,4500.0,459.8694
6345,1071.4286,2447.3357,4500.0,685.63464
6346,1187.1033,2361.243,4041.5542,507.21576
6347,1071.4286,2107.7703,4048.2153,366.79718
6348,1071.4286,2385.9746,4500.0,552.03674
6349,1071.4286,2520.6973,4500.0,549.08765
6350,2547.3057,2953.157,3897.3882,179.38136
6351,1090.8351,2618.5508,4500.0,492.49396
6352,1082.3838,2913.0542,4500.0,450.80087
6353,1449.6671,2365.716,4167.8936,520.6974
6354,1071.4286,2365.8347,4500.0,559.0818
6355,1071.4286,2302.4768,3803.7458,444.3581
6356,1337.5967,2686.0557,4235.58,426.46036
6357,1071.4286,2418.6824,4500.0,532.5785
6358,1169.2179,2767.0508,4500.0,445.66452
6359,1632.8915,2585.0024,4018.6467,362.66177
6360,1461.9011,2979.8196,4500.0,459.13812
6361,1309.803,2362.18,4178.2954,426.82217
6362,1071.4286,2471.4275,4500.0,571.7247
6363,1077.0245,2628.686,4500.0,484.6817
6364,1105.0316,2772.1873,4500.0,477.6696
6365,1355.4789,2507.9907,4500.0,618.85126
6366,1107.7253,2617.8716,4500.0,748.1416
6367,1071.4286,2159.8293,4500.0,555.2783
6368,1071.4286,2265.0605,4500.0,472.8661
6369,1351.4744,2693.1333,4500.0,515.6436
6370,1093.7279,2433.9858,4500.0,508.20303
6371,1071.4286,2210.7678,4220.134,555.1151
6372,1071.4286,2582.758,4500.0,492.8536
6373,1071.4286,2346.0134,4500.0,548.41724
6374,1071.4286,2186.076,3914.079,519.6013
6375,2216.8643,2575.032,3689.4824,204.23363
6376,1071.4286,2333.27,4500.0,506.71835
6377,1297.1698,2449.626,4138.106,476.79788
6378,1071.4286,2313.9463,4500.0,693.8134
6379,1194.935,2785.9683,4500.0,482.0936
6380,2200.042,3065.5059,4217.5234,296.44873
6381,1574.6001,2119.6624,3512.2417,263.10883
6382,1362.1398,3022.1929,4500.0,457.09915
6383,2093.099,3196.9705,4500.0,410.95694
6384,1071.4286,2672.2227,4500.0,695.48444
6385,1229.4487,2390.623,4459.3916,442.2605
6386,1492.9695,2773.042,4500.0,492.2414
6387,1115.8048,2481.1116,4500.0,435.76425
6388,1264.0525,2211.8828,3957.1396,438.981
6389,1071.4286,2520.1826,4500.0,578.4875
6390,1555.7178,2332.9043,4498.877,492.3056
6391,1071.4286,2133.0894,4312.7153,464.44193
6392,1243.5525,2501.2231,4500.0,489.03717
6393,1367.843,2788.9412,4500.0,530.47687
6394,1330.7275,2797.715,4500.0,599.8586
6395,1516.5161,2283.67,4500.0,398.58557
6396,1083.6218,2640.0176,4500.0,623.5834
6397,1071.4286,2453.1614,4500.0,723.1475
6398,1342.4498,2625.8943,4211.781,456.9739
6399,1441.8833,2662.389,4500.0,494.9471
6400,1071.4286,1994.948,4370.766,457.81287
6401,1486.8392,2345.118,4434.83,359.40723
6402,1207.7576,2399.5408,4500.0,496.88092
6403,1071.4286,2242.282,4156.6597,443.18225
6404,1496.3485,2546.1467,3960.6375,457.76575
6405,1071.4286,2451.3364,4500.0,736.79694
6406,1120.1732,2659.9448,4500.0,474.7203
6407,1071.4286,2660.4521,4500.0,491.41638
6408,1490.3706,2934.3152,4500.0,494.31708
6409,1071.4286,2222.9524,4500.0,616.54675
6410,1156.3013,2539.6465,4500.0,490.94882
6411,1071.4286,2487.6748,4500.0,475.55377
6412,1138.9875,2300.1455,4500.0,489.29413
6413,1504.0574,3188.2751,4500.0,434.8946
6414,1071.4286,2515.0713,4500.0,481.67566
6415,1071.4286,2609.1355,4500.0,674.20917
6416,1071.4286,2557.9358,4500.0,475.6849
6417,2012.2205,2410.5757,3630.5012,232.1296
6418,1268.1349,2149.5195,3751.961,329.44803
6419,2146.3076,2674.723,4047.7534,256.7786
6420,1130.7792,2552.42,4500.0,538.02734
6421,1071.4286,2382.2502,4091.1453,444.76553
6422,1343.6644,2675.2742,4312.568,388.09756
6423,1818.2833,2717.258,3749.1885,336.27838
6424,1425.7068,2722.256,4500.0,534.82104
6425,1127.0155,2281.24,4361.2603,424.77484
6426,1452.7317,2704.1284,4500.0,475.70978
6427,1622.6962,2827.674,4500.0,634.8267
6428,1071.4286,2647.4644,4500.0,652.2542
6429,1481.7654,2716.9624,4500.0,380.6931
6430,1412.7251,2101.3118,3607.9324,306.38995
6431,1071.4286,2343.5583,4258.4487,436.80756
6432,1351.8352,2561.7234,4500.0,637.8486
6433,1322.8877,2834.5896,4500.0,562.3118
6434,1511.5674,2327.8003,3699.2922,381.93304
6435,1427.1371,3033.6943,4500.0,528.22235
6436,1071.4286,2640.807,4500.0,450.47314
6437,1487.7346,2889.402,4500.0,520.32733
6438,1071.4286,2314.3694,4351.2974,484.40936
6439,1181.8057,2503.123,4017.7805,449.5975
6440,1179.2848,2708.7063,4500.0,521.0463
6441,1071.4286,2706.292,4500.0,765.59705
6442,1206.9327,2679.3208,4278.015,506.3887
6443,2321.4827,3162.6113,4271.506,259.9105
6444,1507.0148,2650.6384,3934.2966,365.21835
6445,1071.4286,2113.8362,4500.0,427.49207
6446,1071.4286,2263.1426,4434.203,521.09814
6447,1071.4286,2807.3208,4500.0,626.311
6448,1402.7141,2330.1396,4500.0,501.84015
6449,1509.4877,3122.532,4500.0,417.39484
6450,1071.4286,2190.111,4430.4043,479.09232
6451,1071.4286,2402.8997,4500.0,527.73016
6452,1301.3792,2707.1523,4070.6409,426.46503
6453,1071.4286,2496.2615,4313.59,637.26996
6454,1071.4286,1887.1727,4119.2734,481.10223
6455,1071.7566,2417.4778,4500.0,502.6891
6456,1405.8739,2521.8982,4500.0,535.87994
6457,1071.4286,2467.2764,4354.894,529.4382
6458,1071.4286,2374.0244,4500.0,471.2175
6459,1071.4286,2566.973,4442.7812,586.5215
6460,1152.0698,2445.9377,4500.0,423.76282
6461,1734.2152,2919.3235,4500.0,500.35934
6462,1653.3989,2617.143,4500.0,604.29706
6463,1071.4286,2586.7224,4500.0,568.9681
6464,1805.2396,2688.026,4500.0,382.21072
6465,1529.027,3065.4978,4500.0,545.6608
6466,1071.4286,2767.6223,4500.0,591.49475
6467,1071.4286,2484.3933,4500.0,594.32294
6468,1212.6074,2130.1006,3608.955,379.1407
6469,1261.9022,2655.2769,4500.0,612.9376
6470,1150.4858,2418.6,4500.0,438.13644
6471,1158.1552,2286.6255,4500.0,646.212
6472,1073.2296,2337.2996,3910.8274,425.06824
6473,1776.5712,3019.1335,4500.0,490.0874
6474,1512.3464,2391.5125,3737.6394,313.67377
6475,2700.8901,3138.5264,4000.1995,169.12825
6476,1107.5542,2566.2217,4500.0,538.4771
6477,1456.2802,2611.3264,3858.7466,328.1723
6478,1875.978,2743.0713,4078.0806,305.99393
6479,1071.4286,1894.6284,3612.3599,349.63202
6480,1071.4286,2577.985,4500.0,666.0696
6481,1071.4286,2227.5981,4500.0,493.73962
6482,1071.4286,2747.7373,4500.0,538.60443
